PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Standard Type,Standard Relation,Standard Value
1184,160682530,68540,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N.O.O.Cl,Unspecified,,,,Inhibition index,=,0.01217
1185,160682550,3326,CC(C)C1=C(N(N(C1=O)C2=CC=CC=C2)C)CN(C)C(C)CC3=CC=CC=C3,Unspecified,,,,Inhibition index,=,0.4661
1186,160682570,67313,C1=CC(=CC=C1CN)S(=O)(=O)N.Cl,Unspecified,,,,Inhibition index,=,0.01527
1187,160682578,441328,CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)N)SC1)C(=O)O,Unspecified,,,,Inhibition index,=,0.2431
1188,160682630,2018,CC(=O)NC1=CC=C(C=C1)CC(=O)O,Unspecified,,,,Inhibition index,=,0.9755
1189,160682632,66264,CCN[C@@H](C)CC1=CC(=CC=C1)C(F)(F)F.Cl,Unspecified,,,,Inhibition index,=,0.05706
1190,160682657,5311454,CC(C)(C)C(/C=C/C1=CC2=C(C=C1)OCO2)O,Unspecified,,,,Inhibition index,=,0.1907
1191,160687079,3338,CCCCC(C1=CC=CC=C1)O,Unspecified,,,,Inhibition index,=,0.0004668
1192,160687202,6434144,CN1CCCN=C1/C=C/C2=CC=CS2.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,Unspecified,,,,Inhibition index,=,0.1796
1193,160687275,102011,CC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(CC[C@H]4[C@H]3CCC5=CC(=O)CC[C@]45C)C)OC(O2)(C)C6=CC=CC=C6,Unspecified,,,,Inhibition index,=,-0.3036
1194,160687480,3792,CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C=C2)OC)OC,Unspecified,,,,Inhibition index,=,0.05944
1195,160687796,3000518,C[C@@H]1CC[C@H]2[C@H]([C@H](O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)O)C,Unspecified,,,,Inhibition index,=,1.039
1196,160687798,8813,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N.C(CS(=O)(=O)O)O.C(CS(=O)(=O)O)O,Unspecified,,,,Inhibition index,=,-0.04121
1197,160687824,10041070,C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@]2(CC=C)O,Unspecified,,,,Inhibition index,=,0.8504
1198,160687859,5362,CCCCC1(C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)COC(=O)CCC(=O)O,Unspecified,,,,Inhibition index,=,0.01764
1199,160687870,5282219,CC(=CCOC1=CC=C(C=C1)/C=C/C(=O)C2=C(C=C(C=C2)OCC=C(C)C)OCC(=O)O)C,Unspecified,,,,Inhibition index,=,0.7778
1200,160687877,91668,CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@H]4C1=CC(=O)CC4,Unspecified,,,,Inhibition index,=,0.6186
1201,160687905,3760,C1=CC(=C(C(=C1)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,Unspecified,,,,Inhibition index,=,-0.003859
1202,160687983,11111,C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N.OS(=O)(=O)O,Unspecified,,,,Inhibition index,=,-0.1779
1203,160692461,444008,C[C@@H]1CC2=C(CCC(=O)C2)[C@@H]3[C@@H]1[C@@H]4CC[C@]([C@]4(CC3)C)(C#C)O,Unspecified,,,,Inhibition index,=,0.3794
1204,160692579,101925,CCCNC(C)(C)COC(=O)C1=CC=CC=C1.Cl,Unspecified,,,,Inhibition index,=,1.23
1205,160692591,56704,CC(=O)OCC(=O)NCCCOC1=CC=CC(=C1)CN2CCCCC2.Cl,Unspecified,,,,Inhibition index,=,0.1087
1206,160692646,5050,CC1=C(C2=C(C=C1)C3=C(C(=O)C=C(O3)C(=O)OCCC(C)C)C(=O)N2)C,Unspecified,,,,Inhibition index,=,0.3166
1207,160692867,8574,CC(=O)NS(=O)(=O)C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2C(=O)O,Unspecified,,,,Inhibition index,=,0.09445
1208,160692959,6604492,CN1[C@@H]2CC[C@H]1CC(C2)OC3C4=CC=CC=C4CCC5=CC=CC=C35.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,Unspecified,,,,Inhibition index,=,-0.3511
1209,160693248,68827,C[C@@H]1CC[C@H]2[C@H](C(=O)O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)C,Unspecified,,,,Inhibition index,=,0.09655
1210,160693271,54726191,C[C@@H]1CCO[C@@H]2N1C(=O)C3=C(C(=O)C(=CN3C2)C(=O)NCC4=C(C=C(C=C4)F)F)O,Unspecified,,,,Inhibition index,=,1.174
1211,160693274,153994,CCCC(=O)OCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,Unspecified,,,,Inhibition index,=,0.2508
1212,160693279,4165,CC1=CC2=C(C=C1S(=O)(=O)N)S(=O)(=O)CCC2,Unspecified,,,,Inhibition index,=,-0.03039
1213,160693281,6419941,CN1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(C3=CC=CC=C3)O.Br,Unspecified,,,,Inhibition index,=,0.04131
1214,160693282,656601,CCC(C(C1=C2C=CC(=O)NC2=C(C=C1)O)O)NC(C)C.Cl,Unspecified,,,,Inhibition index,=,0.176
1215,160693283,4767,CC(=CC1C(C1(C)C)C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C,Unspecified,,,,Inhibition index,=,0.7622
1216,160693324,636411,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=CC(=N3)OC,Unspecified,,,,Inhibition index,=,0.6656
1217,160693358,224246,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)F)O)C)O,Unspecified,,,,Inhibition index,=,0.0827
1218,160693378,9884029,CN(C)CC/C=C/1\C2=CC=CC=C2CSC3=CC=CC=C31.Cl,Unspecified,,,,Inhibition index,=,0.6519
1219,160693422,7083,CC1=CC2=C(C=C1N)SC3=CC(=[N+](C)C)C=CC3=N2.[Cl-],Unspecified,,,,Inhibition index,=,-0.3153
1220,160693432,6420038,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN(C)C.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,-0.05203
1221,160697855,107751,CC(=O)SCC(CC1=CC=CC=C1)C(=O)NCC(=O)OCC2=CC=CC=C2,Unspecified,,,,Inhibition index,=,0.3032
1222,160697995,68591,CC1=C(C=CC(=C1)N2C(=O)NC(=O)N(C2=O)C)OC3=CC=C(C=C3)SC(F)(F)F,Unspecified,,,,Inhibition index,=,0.6344
1223,160698192,10357917,CC1=NC=C(C(=N1)N)CN(C=O)/C(=C\2/CCOC(=O)S2)/C,Unspecified,,,,Inhibition index,=,0.4035
1224,160698655,23672568,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)[C@@H](C4=CC=CC=C4)O)SC2)C(=O)[O-].[Na+],Unspecified,,,,Inhibition index,=,1.053
1225,160698679,155290,CN1CCOC(C2=CC=CC=C2C1)C3=CC=CC=C3.Cl,Unspecified,,,,Inhibition index,=,0.08003
1226,160698686,6419965,CC1=C(SC=C1)/C=C/C2=NCCCN2C.C(C(C(=O)O)O)(C(=O)O)O,Unspecified,,,,Inhibition index,=,0.007993
1227,160698687,17683,CCN(CCCCOC(=O)C1=CC(=C(C=C1)OC)OC)C(C)CC2=CC=C(C=C2)OC.Cl,Unspecified,,,,Inhibition index,=,0.9476
1228,160698695,43231,C1=C(C(=CC(=C1N)S(=O)(=O)N)S(=O)(=O)N)C(=C(Cl)Cl)Cl,Unspecified,,,,Inhibition index,=,0.1539
1229,160698701,65944,C1CC(=O)N[C@@H]1C(=O)N2CSC[C@H]2C(=O)O,Unspecified,,,,Inhibition index,=,0.7639
1230,160698719,13266,C1=CC=C(C=C1)CCN=C(N)N=C(N)N.Cl,Unspecified,,,,Inhibition index,=,-0.07157
1231,160698723,71405,CN1CCN(CC1)CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4.Cl.Cl,Unspecified,,,,Inhibition index,=,0.1161
1232,160698769,4994,CCC1(C(=O)C=CNC1=O)CC,Unspecified,,,,Inhibition index,=,0.06624
1233,160698806,27812,CC[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@]2(C#C)O,Unspecified,,,,Inhibition index,=,0.3178
1234,160701326,65328,C1CCCN(CCC1)CCN=C(N)N.C1CCCN(CCC1)CCN=C(N)N.OS(=O)(=O)O,Unspecified,,,,Inhibition index,=,0.04902
1235,160702059,155434,CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-].[Ca+2],Unspecified,,,,Inhibition index,=,0.09644
1236,160703509,2725002,CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC.O.O.Cl.Cl,Unspecified,,,,Inhibition index,=,-0.1724
1237,160703534,6419928,C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C.C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C.OS(=O)(=O)O,Unspecified,,,,Inhibition index,=,0.2252
1238,160703994,54677971,CN1C(=C(C2=C(S1(=O)=O)C=CS2)O)C(=O)NC3=CC=CC=N3,Unspecified,,,,Inhibition index,=,0.2115
1239,160704001,74989,C1CC(CCC1C2=CC=C(C=C2)Cl)C3=C(C4=CC=CC=C4C(=O)C3=O)O,Unspecified,,,,Inhibition index,=,-0.1006
1240,160704023,5702238,CC1=C(C=CC(=C1)C(C)(C)CC(C)(C)C)OCCOCC[N+](C)(C)CC2=CC=CC=C2.[Cl-],Unspecified,,,,Inhibition index,=,-0.1314
1241,160704025,170344,CCC1=C(C(=CC=C1)CC)NC(=O)CN(CC(=O)O)CC(=O)O,Unspecified,,,,Inhibition index,=,-0.01156
1242,160704026,250948,CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC(=C)[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,Unspecified,,,,Inhibition index,=,0.3326
1243,160704032,19529,CN(C1=CC=C(C=C1)OC(=O)C2=CC=CO2)C(=O)C(Cl)Cl,Unspecified,,,,Inhibition index,=,0.6722
1244,160704046,,,Unspecified,,,,Inhibition index,=,0.341
1245,160704047,4850,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC=CC=N4,Unspecified,,,,Inhibition index,=,0.376
1246,160704050,8362,CC1CC(CC(C1)(C)C)OC(=O)C2=CC=CC=C2O,Unspecified,,,,Inhibition index,=,0.9772
1247,160704052,5388959,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)C=C[C@@]43C)Cl)Cl)C)O,Unspecified,,,,Inhibition index,=,0.3718
1248,160704100,134669,C(CO)CSC[C@@H](C(=O)O)N,Unspecified,,,,Inhibition index,=,0.2914
1249,160704107,3936,CN(C1=NC(=CC=C1)OC)C(=S)OC2=CC3=C(CCCC3)C=C2,Unspecified,,,,Inhibition index,=,0.6869
1250,160704109,11391,C1CN(CC2=CC=CC=C21)C(=N)N.C1CN(CC2=CC=CC=C21)C(=N)N.OS(=O)(=O)O,Unspecified,,,,Inhibition index,=,0.1541
1251,160704112,3362,CCC(=O)C1=C(C=C(C=C1O)O)O,Unspecified,,,,Inhibition index,=,0.1299
1252,160706595,2557,CN1CC(C2=CC(=C(C=C21)O)N=NC(=O)N)O,Unspecified,,,,Inhibition index,=,0.1742
1253,160708387,9865528,C1=CC=C(C=C1)[C@H](CNCCC2=CC=C(C=C2)NC(=O)CC3=CSC(=N3)N)O,Unspecified,,,,Inhibition index,=,0.01835
1254,160708501,5282485,CCOCCN1C(=NC2=CC=CC=C12)N3CCN(CCC3)C.C(=C/C(=O)O)\C(=O)O.C(=C/C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,0.1648
1255,160708571,14520,CC(=O)NC1CCSC1=O,Unspecified,,,,Inhibition index,=,-0.001877
1256,160708867,71926,COC1=[N+](N=CC(=C1)N)C2=CC=CC=C2.COS(=O)(=O)[O-],Unspecified,,,,Inhibition index,=,0.1857
1257,160708969,6419536,CC(=C/C(=N/NC1=NN=CC2=CC=CC=C21)/C)C,Unspecified,,,,Inhibition index,=,1.549
1258,160708999,7010,CCC(C)C(C1=CC=CC=C1)C(=O)OCC[N+](C)(CC)CC.[Br-],Unspecified,,,,Inhibition index,=,0.2742
1259,163312855,54682468,C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O.Cl,Unspecified,,,,Inhibition index,=,0.03495
1260,163316242,54685047,CN(C)[C@H]1[C@@H]2[C@H]([C@@H]3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)[C@@]2(C(=C(C1=O)C(=O)N)O)O)O)O.Cl,Unspecified,,,,Inhibition index,=,-0.1047
1261,163316243,23670318,CO/N=C(/C1=CC=CO1)\C(=O)N[C@H]2[C@@H]3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)[O-].[Na+],Unspecified,,,,Inhibition index,=,0.2609
1262,163319222,54384,C[C@@H]1CN(CC[C@@]1(C2=CC=CC=C2)C(=O)O)C3CCC(CC3)(C#N)C4=CC=C(C=C4)F.Cl,Unspecified,,,,Inhibition index,=,-0.00475
1263,163319267,,,Unspecified,,,,Inhibition index,=,0.06371
1264,163322661,6917864,C[C@@H]1CC[C@H]2[C@H]([C@@H](O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)OC(=O)CCC(=O)O)C,Unspecified,,,,Inhibition index,=,0.4807
1265,163322682,236702,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C)O)C)O)F)C,Unspecified,,,,Inhibition index,=,0.1182
1266,164130402,23675317,CC(C(=O)N[C@H]1[C@@H]2N(C1=O)[C@H](C(S2)(C)C)C(=O)[O-])OC3=CC=CC=C3.[K+],Unspecified,,,,Inhibition index,=,-0.03252
1267,164141688,,,Unspecified,,,,Inhibition index,=,0.1238
1268,174484599,5702273,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O.Cl,Unspecified,,,,Inhibition index,=,0.1595
1269,174484613,161803,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)COC4=CC=C(C=C4)Cl.Cl,Unspecified,,,,Inhibition index,=,0.49
1270,174484660,6420010,COC1=CC(=C(C=C1C(=O)NC2CCN(CC2)CC3=CC=CC=C3)Cl)N.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,1.002
1271,174489655,5353788,CCO/C(=N/C1=C[N+](=NO1)N2CCOCC2)/[O-],Unspecified,,,,Inhibition index,=,0.1807
1272,174494726,5702167,CN1CCC(=C2C3=CC=CC=C3SC4=CC=CC=C42)CC1.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,-0.1714
1273,174494757,60975,CC(C)NCC(C1=CC2=CC=CC=C2C=C1)O.Cl,Unspecified,,,,Inhibition index,=,0.8858
1274,174499901,5702162,CC(C1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3.Cl,Unspecified,,,,Inhibition index,=,-0.1844
1275,174505096,102484,C1=CC(=CC=C1C(CN)O)O.Cl,Unspecified,,,,Inhibition index,=,0.2807
1276,174510186,23682228,CC[C@H]([C@H]1CC[C@@H]([C@@H](O1)[C@@H](C)[C@@H]([C@H](C)C(=O)[C@H](CC)[C@@H]2[C@H](C[C@H](C3(O2)C=C[C@H]([C@@]4(O3)CC[C@@](O4)(C)[C@H]5CC[C@@]([C@@H](O5)C)(CC)O)O)C)C)O)C)C(=O)[O-].[Na+],Unspecified,,,,Inhibition index,=,-0.2848
1277,174510227,92806,CCN(CC)CCOC(=O)C(C1CCCCC1)C2=CC=CC=C2.Cl,Unspecified,,,,Inhibition index,=,0.499
1278,174510267,165542,CS(=O)(=O)O.C1CCN(CC1)CCC(C2=CC=CC=C2)(C3=CC=CC=C3)O,Unspecified,,,,Inhibition index,=,0.8315
1279,174515361,19604,CCOC(=O)NNC1=NN=CC2=CC=CC=C21.Cl,Unspecified,,,,Inhibition index,=,-0.005099
1280,174520479,92965,CC1=CC=C(C=C1)C(=O)C(C)CN2CCCCC2.Cl,Unspecified,,,,Inhibition index,=,1.172
1281,174520516,3693427,C1=CC=C2C(=C1)N=CC(=N2)[N-]S(=O)(=O)C3=CC=C(C=C3)N.[Na+],Unspecified,,,,Inhibition index,=,-0.000446
1282,174520533,55182,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl.Cl.Cl,Unspecified,,,,Inhibition index,=,0.09157
1283,194134279,3793,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl,Unspecified,,,,Inhibition index,=,0.5215
1284,194134342,11957660,COC1=CC=CC=C1N2CCN(CC2)CC(COC3=CC=CC4=CC=CC=C43)O.Cl.Cl,Unspecified,,,,Inhibition index,=,0.1436
1285,194134381,25249,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(CC5=C(C4)NN=C5)C,Unspecified,,,,Inhibition index,=,0.4173
1286,194147904,5284566,CN1[C@@H]2CCC[C@H]1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C,Unspecified,,,,Inhibition index,=,0.9667
1287,194147907,8480,C1=CC(=CC=C1NC(=O)N)[As](=O)(O)O,Unspecified,,,,Inhibition index,=,0.04608
1288,194147954,108013,C1CC(CCC1NCC2=C(C(=CC(=C2)Br)Br)N)O.Cl,Unspecified,,,,Inhibition index,=,1.085
1289,194161762,6975516,CCOC(=O)O[C@@H]([C@@H]1C[C@@H]2CCN1C[C@@H]2C=C)C3=C4C=C(C=CC4=NC=C3)OC,Unspecified,,,,Inhibition index,=,0.6435
1290,194161805,67356,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO.Cl.Cl,Unspecified,,,,Inhibition index,=,-0.1689
1291,194175381,56640146,CC(C)(C)C1=CC(=CC(=C1OC)C2=CC3=C(C=C2)C=C(C=C3)NS(=O)(=O)C)N4C=CC(=O)NC4=O,Unspecified,,,,Inhibition index,=,0.184
1292,194182424,5818,C1=C(NC=N1)CCN.Cl.Cl,Unspecified,,,,Inhibition index,=,0.3576
1293,194182477,443874,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]2CS[C@@H](CN(C2=O)CC(=O)O)C3=CC=CS3,Unspecified,,,,Inhibition index,=,0.1868
1294,242084469,5362118,C1C[C@H](N(C1)C(=O)[C@H](CCCCN)N[C@@H](CCC2=CC=CC=C2)C(=O)O)C(=O)O.O.O,Unspecified,,,,Inhibition index,=,0.03762
1295,242084597,23679527,CC(C)N1C2=CC=CC=C2C(=C1/C=C/[C@@H](C[C@@H](CC(=O)[O-])O)O)C3=CC=C(C=C3)F.[Na+],Unspecified,,,,Inhibition index,=,-0.06663
1296,242084613,41774,C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)O)O)CO)CO)O)O)N[C@H]4C=C([C@H]([C@@H]([C@H]4O)O)O)CO,Unspecified,,,,Inhibition index,=,0.004156
1297,242084674,5282169,CCC(=O)O[C@@H]1CC(=O)O[C@@H](C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]1OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)OC(=O)CC)(C)O)N(C)C)O)CC=O)C)O)C,Unspecified,,,,Inhibition index,=,0.09553
1298,242115118,6473883,CC[C@@H]1[C@@]([C@H]2[C@H]([C@H]([C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)OC)C)O[C@H]4[C@@H]([C@H](C[C@H](O4)C)N(C)C)O)(C)O)C)N[C@H](O2)COCCOC)C)(C)O,Unspecified,,,,Inhibition index,=,0.105
1299,242128811,25137775,C1CCN(CC1)CCC(C2C[C@H]3C[C@@H]2C=C3)(C4=CC=CC=C4)O.Cl,Unspecified,,,,Inhibition index,=,0.8495
1300,242129245,5281032,CN1CCN(CC1)CCCN2C3=C(SC4=CC=CC=C24)C=CC(=C3)Cl.C(=C\C(=O)O)\C(=O)O.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,-0.1299
1301,242130103,6419976,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N.O,Unspecified,,,,Inhibition index,=,0.1161
1302,242130333,441334,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O.CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O.OS(=O)(=O)O,Unspecified,,,,Inhibition index,=,0.1063
1303,242132169,6419975,COC1=C(C=C(C=C1)C(=O)NCC2=CN=CC=C2)C(=O)NCC3=CN=CC=C3.O,Unspecified,,,,Inhibition index,=,-0.002446
1304,242132707,8732,CCCC1=NC=C(C(=N1)N)C[N+]2=CC=CC=C2C.Cl.[Cl-],Unspecified,,,,Inhibition index,=,0.006304
1305,242137992,64713,CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl.Cl.Cl,Unspecified,,,,Inhibition index,=,0.476
1306,242138274,22529,CN1CCC2=C(C1)C3=CC=CC=C3N2CC4=CC=CC=C4.CN1CCC2=C(C1)C3=CC=CC=C3N2CC4=CC=CC=C4.C1=CC2=C(C=CC=C2S(=O)(=O)O)C(=C1)S(=O)(=O)O,Unspecified,,,,Inhibition index,=,0.8344
1307,242143121,6440459,C1COCCN1C(=O)NCCNCC(COC2=CC=C(C=C2)O)O.C1COCCN1C(=O)NCCNCC(COC2=CC=C(C=C2)O)O.C(=C/C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,0.4021
1308,242165810,6604471,CC(C)SC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,Unspecified,,,,Inhibition index,=,0.2988
1309,242167147,91268,CN1C2=C(C(=O)N(C1=O)C)NC=N2.O,Unspecified,,,,Inhibition index,=,0.01251
1310,242169005,64646,CCN(CC)CC1=C(C=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O.O.O.Cl.Cl,Unspecified,,,,Inhibition index,=,0.1282
1311,242175442,33254,CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3.Cl.Cl,Unspecified,,,,Inhibition index,=,0.2144
1312,242178268,6603122,CC(C(C1=CC=C(C=C1)O)O)NCCC2=CC=C(C=C2)O.Cl,Unspecified,,,,Inhibition index,=,0.3972
1313,242178583,65557,CC(CC1=CC=CC=C1)NCCC(C2=CC=CC=C2)C3=CC=CC=C3.CC(C(=O)O)O,Unspecified,,,,Inhibition index,=,-0.1094
1314,242184926,3435,C1COC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-],Unspecified,,,,Inhibition index,=,0.6597
1315,242206580,6604561,CCOC(=O)C1=CC=C(C=C1)OC(=O)CCCCCN=C(N)N.CS(=O)(=O)O,Unspecified,,,,Inhibition index,=,0.1953
1316,242212199,13579832,COC1=C(C(=C(C=C1)CN2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)OC)OC.Cl,Unspecified,,,,Inhibition index,=,0.5634
1317,242213592,6419940,C[N+](C)(C)CCCCCC[N+](C)(C)C.O.O.[Br-].[Br-],Unspecified,,,,Inhibition index,=,0.01864
1318,242213906,5702223,CN(C)CC/C=C/1\C2=CC=CC=C2SC3=C1C=C(C=C3)Cl.Cl,Unspecified,,,,Inhibition index,=,-0.1342
1319,242219029,6604565,CN(C)C/C=C(\C1=CC=C(C=C1)Br)/C2=CN=CC=C2.O.Cl.Cl,Unspecified,,,,Inhibition index,=,0.8074
1320,242240797,16219921,COC1=CC2=C(C=CN=C2C=C1)[C@@H]([C@H]3C[C@@H]4CCN3C[C@@H]4C=C)O.O.Cl,Unspecified,,,,Inhibition index,=,1.411
1321,242242914,23677829,CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)[O-].O.O.[Na+],Unspecified,,,,Inhibition index,=,0.1812
1322,242244267,25102585,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)N[C@H]3[C@@H]4N(C3=O)C(C(S4)(C)C)C(=O)[O-].[Na+],Unspecified,,,,Inhibition index,=,0.1228
1323,242250514,6604579,C1C2CC3CC1CC(C2)(C3)N.C1C2CC3CC1CC(C2)(C3)N.C(=C\C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,0.02174
1324,242251960,24041599,CC(=C)[C@H]1[C@@H]2[C@@H]3[C@@]4([C@](C1C(=O)O2)(CC5[C@]4(O5)C(=O)O3)O)C,Unspecified,,,,Inhibition index,=,0.015
1325,242252558,3083802,CCN(CC)CCNC(=O)COC1=CC=C(C=C1)OC.Cl,Unspecified,,,,Inhibition index,=,0.08706
1326,242252591,264891,CCN(CC)CCC1=NC(=NO1)C2=CC=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,Unspecified,,,,Inhibition index,=,0.8737
1327,242256584,6419884,CCC[C@@H]1C[C@H](N(C1)C)C(=O)N[C@@H](C2[C@@H]([C@@H]([C@H]([C@H](O2)SC)O)O)O)[C@H](C)Cl.Cl,Unspecified,,,,Inhibition index,=,0.1636
1328,242260363,10830,C1CCN(CC1)CC(COC(=O)NC2=CC=CC=C2)OC(=O)NC3=CC=CC=C3.Cl,Unspecified,,,,Inhibition index,=,0.9863
1329,242275455,5281064,CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O.CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O.C(=C/C(=O)O)\C(=O)O,Unspecified,,,,Inhibition index,=,0.1661
1330,242283560,92178,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C.CS(=O)(=O)O.CS(=O)(=O)O,Unspecified,,,,Inhibition index,=,-0.1229
1331,242310517,11970251,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)O,Unspecified,,,,Inhibition index,=,0.1241
1332,242314162,17506,CCNCC.C1=CC(=C(C=C1O)S(=O)(=O)O)O,Unspecified,,,,Inhibition index,=,0.6843
1333,242323040,71587,C1CN(CCN1CCCN2C3=CC=CC=C3C=CC4=CC=CC=C42)CCO.Cl.Cl,Unspecified,,,,Inhibition index,=,1.052
